time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170814T143606,2.81,38157,5928726,2.82,282084,4255788
20170814T143628,2.81,38157,5923912,2.82,279309,4275235
20170814T143628,2.81,38157,5923912,2.82,278418,4274344
20170814T143634,2.81,35557,5908799,2.82,278418,4274344
20170814T143635,2.81,10000,5883242,2.82,278418,4274344
20170814T143635,2.8,414724,5873242,2.82,278418,4274344
20170814T143635,2.8,414724,5873242,2.81,22222,4296566
20170814T143635,2.8,414704,5873222,2.81,22222,4306266
20170814T143635,2.8,414704,5873222,2.81,31702,4315746
20170814T143636,2.8,419518,5878036,2.81,31702,4315746
20170814T143638,2.8,394518,5853036,2.81,31702,4315746
20170814T143638,2.8,391518,5850036,2.81,31702,4315746
20170814T143638,2.8,388518,5847036,2.81,31702,4315746
20170814T143638,2.8,388518,5847036,2.81,41702,4325746
20170814T143638,2.8,288518,5747036,2.81,41702,4325746
20170814T143638,2.8,263518,5722036,2.81,41702,4325746
20170814T143638,2.8,113518,5572036,2.81,41702,4325746
20170814T143638,2.8,104518,5563036,2.81,41702,4325746
20170814T143638,2.8,79518,5538036,2.81,41702,4325746
20170814T143640,2.8,79518,5538036,2.81,66702,4350746
20170814T143640,2.8,79518,5538036,2.81,76202,4360246
20170814T143645,2.8,77348,5535866,2.81,76202,4360246
20170814T143648,2.8,72534,5531052,2.81,76202,4360246
20170814T143648,2.8,122534,5581052,2.81,76202,4360246
20170814T143649,2.8,144756,5603274,2.81,76202,4360246
20170814T143703,2.8,139756,5598274,2.81,76202,4513294
20170814T143703,2.8,132864,5591382,2.81,76202,4513294
20170814T143703,2.8,107864,5566382,2.81,76202,4513294
20170814T143703,2.8,97222,5555740,2.81,76202,4513294
20170814T143703,2.8,72222,5530740,2.81,76202,4513294
20170814T143703,2.8,22222,5480740,2.81,76202,4513294
20170814T143703,2.8,4756,5463274,2.81,76202,4513294
20170814T143703,2.8,9756,5468274,2.81,76202,4513294
20170814T143703,2.8,9756,5468274,2.81,85902,4522994
20170814T143706,2.8,5000,5463518,2.81,85902,4522994
20170814T143706,2.8,5000,5463518,2.81,112085,4522994
20170814T143707,2.8,5000,5463518,2.81,112070,4522979
20170814T143709,2.8,5000,5463518,2.81,130994,4541903
20170814T143709,2.79,468961,5458518,2.81,130994,4519681
20170814T143709,2.79,468961,5458518,2.8,22222,4541903
20170814T143709,2.79,457861,5447418,2.8,22222,4541903
20170814T143709,2.79,457861,5447418,2.8,34694,4544895
20170814T143710,2.79,457861,5447418,2.8,34679,4544880
20170814T143711,2.79,457861,5447418,2.8,59679,4569880
20170814T143711,2.79,457861,5447418,2.8,69679,4579880
20170814T143711,2.79,457861,5447418,2.8,79179,4589380
20170814T143711,2.79,457861,5447418,2.8,69679,4579880
20170814T143714,2.79,462675,5452232,2.8,69679,4579880
20170814T143714,2.79,473675,5463232,2.8,69679,4579880
20170814T143730,2.79,323675,5313232,2.8,69679,4604880
20170814T143730,2.79,323675,5313232,2.8,87415,4622616
20170814T143755,2.79,327732,5317289,2.8,87415,4672616
20170814T143803,2.79,327732,5317289,2.8,65208,4650409
20170814T143803,2.79,327732,5317289,2.8,57415,4642616
20170814T143803,2.79,327732,5317289,2.8,79637,4664838
20170814T143803,2.79,327732,5317289,2.8,69637,4654838
20170814T143811,2.79,327732,5357289,2.8,64958,4650159
20170814T143811,2.79,327732,5357289,2.8,45805,4631006
20170814T143811,2.79,327732,5357289,2.8,47781,4632982
20170814T143811,2.79,327732,5357289,2.8,57781,4642982
20170814T143824,2.79,327732,5482289,2.8,42737,4686464
20170814T143824,2.79,327732,5482289,2.8,32737,4676464
20170814T143825,2.79,327732,5482289,2.8,27537,4671264
20170814T143825,2.79,327752,5482309,2.8,27537,4671264
20170814T143827,2.79,527752,5682309,2.8,27537,4671264
20170814T143829,2.79,527752,5682309,2.8,26890,4670617
20170814T143829,2.79,527752,5682309,2.8,9154,4652881
20170814T143829,2.79,527752,5682309,2.8,1976,4645703
20170814T143829,2.79,527752,5682309,2.81,145346,4643727
20170814T143829,2.8,20318,5702627,2.81,145346,4643727
20170814T143829,2.8,20318,5702627,2.81,135646,4634027
20170814T143829,2.8,8909,5691218,2.81,135646,4634027
20170814T143831,2.79,518881,5673438,2.81,135646,4634027
20170814T143831,2.79,518881,5673438,2.81,145346,4643727
20170814T143831,2.79,518881,5673438,2.81,154385,4652766
20170814T143835,2.79,518881,5673438,2.81,154135,4652516
20170814T143835,2.79,518881,5673438,2.81,195226,4693607
20170814T143836,2.79,523695,5678252,2.81,195226,4693607
20170814T143836,2.79,530710,5685267,2.81,195226,4693607
20170814T143915,2.79,530710,5685202,2.81,187839,4686220
20170814T143953,2.79,530710,5685202,2.81,197839,4689720
20170814T143953,2.79,530710,5685202,2.81,188139,4680020
20170814T144052,2.79,530710,5685202,2.81,198139,4705873
20170814T144108,2.79,530710,5685202,2.81,217485,4725219
20170814T144206,2.79,530710,5685202,2.8,80000,4805219
20170814T144206,2.79,530690,5685182,2.8,80000,4805219
20170814T144206,2.79,530690,5685182,2.8,103229,4829109
20170814T144206,2.79,530690,5685182,2.8,122575,4829109
20170814T144209,2.79,530690,5685182,2.8,122475,4829009
20170814T144219,2.79,530690,5685182,2.8,115201,4821735
20170814T144221,2.79,530690,5685182,2.8,65201,4771735
20170814T144221,2.79,530690,5685182,2.8,35301,4741835
20170814T144221,2.79,530690,5685182,2.8,19346,4725880
20170814T144221,2.79,530690,5685182,2.8,11601,4718135
20170814T144221,2.79,530690,5685182,2.8,76601,4783135
20170814T144221,2.79,530690,5685182,2.8,65000,4771534
20170814T144221,2.79,530690,5685182,2.8,57255,4763789
20170814T144223,2.79,540690,5695182,2.8,57255,4763789
20170814T144227,2.79,740690,5895182,2.8,57255,4763789
20170814T144228,2.79,740690,5895182,2.8,54755,4761289
20170814T144230,2.79,740690,5895182,2.8,45846,4752380
20170814T144236,2.79,740690,5895182,2.8,25846,4741289
20170814T144237,2.79,740690,5895182,2.8,24846,4740289
20170814T144237,2.79,748890,5903382,2.8,24846,4740289
20170814T144237,2.79,748890,5903382,2.81,207709,4715443
20170814T144237,2.79,748890,5903382,2.81,220875,4728609
20170814T144239,2.8,50000,5953382,2.81,220875,4728609
20170814T144239,2.8,50000,5953382,2.81,211175,4718909
20170814T144239,2.8,50000,5953382,2.81,198009,4705743
20170814T144239,2.8,51000,5954382,2.81,198009,4705743
20170814T144241,2.8,51000,5949568,2.81,188009,4705743
20170814T144318,2.8,51000,5984339,2.81,187859,4695593
20170814T144326,2.8,56500,6003839,2.81,187859,4695593
20170814T144331,2.8,34011,5974335,2.81,187859,4695593
20170814T144352,2.8,34011,5974335,2.81,257299,4702245
20170814T144353,2.8,41011,5981335,2.81,257299,4702245
20170814T144353,2.8,51011,5991335,2.81,257299,4702245
20170814T144353,2.8,41011,5981335,2.81,257299,4702245
20170814T144408,2.8,41011,5981335,2.81,257249,4702195
20170814T144439,2.8,91011,6031335,2.81,257249,4702195
20170814T144506,2.8,91011,6031335,2.81,275797,4692396
20170814T144512,2.8,101011,6041335,2.81,275797,4692396
20170814T144537,2.8,101011,6041335,2.81,343797,4760396
20170814T144550,2.8,101011,6041335,2.81,334297,4755246
20170814T144550,2.8,101011,6041335,2.81,322760,4743709
20170814T144550,2.8,101011,6041335,2.81,331752,4752701
20170814T144550,2.8,101011,6041335,2.81,342752,4763701
20170814T144550,2.8,101011,6041335,2.81,331752,4752701
20170814T144553,2.8,111011,6051335,2.81,331752,4752701
20170814T144603,2.8,111011,6051335,2.81,263752,4684701
20170814T144603,2.8,104011,6044335,2.81,263752,4684701
20170814T144603,2.8,94011,6034335,2.81,263752,4684701
20170814T144603,2.8,66500,6006824,2.81,263752,4684701
20170814T144603,2.8,65500,6005824,2.81,263752,4684701
20170814T144603,2.8,60000,6000324,2.81,263752,4684701
20170814T144603,2.8,43011,5983335,2.81,263752,4684701
20170814T144621,2.8,41011,5991335,2.81,263752,4684701
20170814T144623,2.8,10000,5960324,2.81,263752,4684701
20170814T144623,2.8,1011,5951335,2.81,263752,4684701
20170814T144623,2.8,1011,5951335,2.81,273452,4694401
20170814T144623,2.79,751061,5950324,2.81,273452,4694401
20170814T144625,2.79,755875,5955138,2.81,273452,4709325
20170814T144626,2.8,1000,5956138,2.81,273452,4709325
20170814T144709,2.8,41000,5998700,2.81,273452,4709325
20170814T144709,2.8,41000,5998700,2.81,263752,4699625
20170814T144709,2.8,42011,5999711,2.81,263752,4699625
20170814T144722,2.8,66935,5989864,2.81,263752,4699625
20170814T144722,2.8,76435,5999364,2.81,263752,4699625
20170814T144722,2.8,66935,5989864,2.81,263752,4699625
20170814T144722,2.8,74364,5989996,2.81,263752,4699625
20170814T144751,2.8,49440,5990072,2.81,263752,4710635
20170814T144818,2.8,49440,6014996,2.81,273752,4713635
20170814T144906,2.8,42011,6007567,2.81,273752,4713635
20170814T144906,2.8,41000,6006556,2.81,273752,4713635
20170814T144906,2.8,40000,6005556,2.81,273752,4713635
20170814T144906,2.8,36230,6001786,2.81,273752,4713635
20170814T144906,2.8,36230,6001786,2.81,283452,4723335
20170814T144909,2.8,36230,6001786,2.81,283437,4723320
20170814T144918,2.8,44730,6010286,2.81,283437,4723320
20170814T144918,2.8,44730,6010286,2.81,273737,4713620
20170814T144918,2.8,45741,6011297,2.81,273737,4713620
20170814T144924,2.8,9511,5975067,2.81,273737,4713620
20170814T144924,2.8,8500,5974056,2.81,273737,4713620
20170814T144925,2.8,54730,6020286,2.81,273737,4713620
20170814T144940,2.8,59544,6061071,2.81,273737,4713620
20170814T144951,2.8,59544,6061071,2.81,281574,4721457
20170814T145027,2.8,109544,6111071,2.81,281574,4721457
20170814T145059,2.8,134468,6111071,2.81,281574,4668409
20170814T145059,2.8,143468,6120071,2.81,281574,4668409
20170814T145059,2.8,144479,6121082,2.81,281574,4668409
20170814T145059,2.8,135479,6112082,2.81,281574,4668409
20170814T145106,2.8,142989,6119592,2.81,281574,4668409
20170814T145123,2.8,192989,6169592,2.81,281574,4668409
20170814T145137,2.8,192989,6169592,2.81,273737,4660572
20170814T145138,2.8,192989,6169592,2.81,263737,4679063
20170814T145141,2.8,192989,6169592,2.81,263637,4678963
20170814T145142,2.8,192989,6169592,2.81,273637,4678963
20170814T145142,2.8,217989,6194592,2.81,273637,4678963
20170814T145142,2.8,226089,6202692,2.81,273637,4678963
20170814T145144,2.8,226089,6202692,2.81,267837,4673163
20170814T145209,2.8,226089,6202692,2.81,251415,4706741
20170814T145209,2.8,226089,6202692,2.81,241415,4696741
20170814T145209,2.8,226089,6202692,2.81,237258,4692584
20170814T145210,2.8,276089,6252692,2.81,237258,4692584
20170814T145214,2.8,300089,6276692,2.81,237258,4692584
20170814T145216,2.8,370089,6346692,2.81,237258,4692584
20170814T145218,2.8,370089,6346692,2.81,212258,4667584
20170814T145220,2.8,370089,6346692,2.81,191415,4646741
20170814T145220,2.8,370089,6346692,2.81,182258,4637584
20170814T145220,2.8,370089,6346692,2.81,192258,4647584
20170814T145220,2.8,379789,6356392,2.81,192258,4647584
20170814T145223,2.8,404789,6381392,2.81,192258,4647584
20170814T145224,2.8,404789,6381392,2.81,184549,4639875
20170814T145225,2.8,404789,6381392,2.81,169271,4624597
20170814T145225,2.8,404789,6381392,2.81,159549,4614875
20170814T145235,2.8,404789,6381392,2.81,149549,4629875
20170814T145235,2.8,403289,6379892,2.81,149549,4629875
20170814T145235,2.8,394789,6371392,2.81,149549,4629875
20170814T145236,2.8,348559,6325162,2.81,149549,4629875
20170814T145236,2.8,343745,6320348,2.81,149549,4629875
20170814T145236,2.8,293745,6270348,2.81,149549,4629875
20170814T145236,2.8,270321,6246924,2.81,149549,4629875
20170814T145236,2.8,269310,6245913,2.81,149549,4629875
20170814T145236,2.8,266765,6243368,2.81,149549,4629875
20170814T145236,2.8,257065,6233668,2.81,149549,4629875
20170814T145236,2.8,257065,6233668,2.81,159549,4639875
20170814T145236,2.8,248965,6225568,2.81,159549,4639875
20170814T145238,2.8,263276,6239879,2.81,159549,4639875
20170814T145245,2.8,263276,6239879,2.81,184549,4664875
20170814T145246,2.8,258311,6234914,2.81,184549,4664875
20170814T145246,2.8,250874,6227477,2.81,184549,4664875
20170814T145252,2.8,473096,6449699,2.81,184549,4670097
20170814T145253,2.8,473096,6449699,2.81,194549,4670097
20170814T145308,2.8,430533,6407136,2.81,194549,4670097
20170814T145308,2.8,405533,6382136,2.81,194549,4670097
20170814T145308,2.8,355533,6332136,2.81,194549,4670097
20170814T145308,2.8,331533,6308136,2.81,194549,4670097
20170814T145308,2.8,308790,6285393,2.81,194549,4670097
20170814T145308,2.8,332790,6309393,2.81,194549,4670097
20170814T145321,2.8,332790,6309393,2.81,132818,4808366
20170814T145321,2.8,332790,6309393,2.81,138040,4868097
20170814T145329,2.8,332790,6309393,2.81,138025,4868082
20170814T145330,2.8,382790,6359393,2.81,138025,4868082
20170814T145335,2.8,335533,6312136,2.81,138025,4868082
20170814T145335,2.8,310533,6287136,2.81,138025,4868082
20170814T145335,2.8,296222,6272825,2.81,138025,4868082
20170814T145335,2.8,82790,6059393,2.81,138025,4868082
20170814T145335,2.8,82790,6059393,2.81,147725,4877782
20170814T145335,2.8,82790,6059393,2.81,158325,4888382
20170814T145335,2.8,82790,6059393,2.81,147725,4877782
20170814T145339,2.8,81199,6057802,2.81,147725,4877782
20170814T145345,2.8,203421,6180024,2.81,147725,4877782
20170814T145350,2.8,253421,6230024,2.81,147725,4877782
20170814T145351,2.8,303421,6280024,2.81,147725,4877782
20170814T145351,2.8,303421,6280024,2.81,138025,4868082
20170814T145351,2.8,353421,6330024,2.81,138025,4868082
20170814T145351,2.8,363321,6339924,2.81,138025,4868082
20170814T145351,2.8,353421,6330024,2.81,138025,4868082
20170814T145351,2.8,403421,6380024,2.81,138025,4868082
20170814T145352,2.8,453421,6430024,2.81,138025,4868082
20170814T145353,2.8,403421,6380024,2.81,138025,4868082
20170814T145353,2.8,353421,6330024,2.81,138025,4868082
20170814T145353,2.8,303421,6280024,2.81,138025,4868082
20170814T145353,2.8,253421,6230024,2.81,138025,4868082
20170814T145353,2.8,203421,6180024,2.81,138025,4868082
20170814T145405,2.8,203421,6180024,2.81,162986,4833312
20170814T145424,2.8,253421,6230024,2.81,162986,4833312
20170814T145429,2.8,278421,6255024,2.81,162986,4833312
20170814T145440,2.8,269631,6246234,2.81,162986,4833312
20170814T145440,2.8,247222,6223825,2.81,162986,4833312
20170814T145440,2.8,197222,6173825,2.81,162986,4833312
20170814T145440,2.8,75000,6051603,2.81,162986,4833312
20170814T145440,2.8,28421,6005024,2.81,162986,4833312
20170814T145440,2.8,28421,6005024,2.81,168386,4838712
20170814T145440,2.8,25000,6001603,2.81,168386,4838712
20170814T145440,2.8,9669,5986272,2.81,168386,4838712
20170814T145452,2.79,750561,5981103,2.81,168386,4838712
20170814T145452,2.79,750561,5981103,2.8,96888,4935600
20170814T145452,2.79,742361,5972903,2.8,96888,4935600
20170814T145452,2.79,742361,5972903,2.8,85840,4924552
20170814T145452,2.79,742361,5972903,2.8,104388,4931002
20170814T145454,2.79,742361,5972903,2.8,126123,4937295
20170814T145456,2.79,742361,5972903,2.8,118612,4929784
20170814T145456,2.79,752061,5982603,2.8,118612,4929784
20170814T145514,2.79,752061,5982603,2.8,117612,4998562
20170814T145514,2.79,752061,5982603,2.8,116612,4997562
20170814T145514,2.79,752061,5982603,2.8,115612,4996562
20170814T145520,2.79,747061,5977603,2.8,115612,4996562
20170814T145521,2.79,747061,5977603,2.8,99470,4980420
20170814T145521,2.79,747061,5977603,2.8,93877,4974827
20170814T145522,2.79,747061,5977603,2.8,92877,4973827
20170814T145528,2.79,747061,5977603,2.8,91877,5019827
20170814T145529,2.79,747061,5977603,2.8,90877,5018827
20170814T145529,2.79,747061,5977603,2.8,89877,5017827
20170814T145533,2.79,747061,5967603,2.8,42377,4970327
20170814T145534,2.79,747061,5967603,2.8,41377,4997453
20170814T145534,2.79,747061,5967603,2.8,40377,4996453
20170814T145534,2.79,747061,5967603,2.8,39377,4995453
20170814T145537,2.79,747061,5967603,2.8,18548,4972547
20170814T145537,2.79,747061,5967603,2.8,877,4954876
20170814T145537,2.79,747061,5967603,2.8,97765,5051764
20170814T145537,2.79,737361,5957903,2.8,97765,5051764
20170814T145537,2.79,737361,5957903,2.8,107765,5061764
20170814T145537,2.79,737361,5957903,2.8,106888,5060887
20170814T145538,2.79,737361,5957903,2.8,49829,5003828
20170814T145538,2.79,737361,5957903,2.8,39829,4993828
20170814T145538,2.79,747061,5967603,2.8,39829,4993828
20170814T145540,2.79,747061,5967603,2.81,275624,4953999
20170814T145540,2.79,747061,5967603,2.8,96888,5050887
20170814T145540,2.79,747061,5967603,2.8,95888,5059412
20170814T145550,2.79,771661,5992203,2.8,95888,5059412
20170814T145551,2.79,771661,5992203,2.8,94888,5058412
20170814T145554,2.79,746661,6001974,2.8,94888,5058412
20170814T145554,2.79,746661,6001974,2.8,96888,5060412
20170814T145557,2.79,746661,6001974,2.81,285149,4963524
20170814T145557,2.79,746661,6001974,2.8,96888,5060412
20170814T145557,2.79,722061,5977374,2.8,96888,5060412
20170814T145559,2.79,722061,5977374,2.8,72288,5035812
20170814T145559,2.79,722061,5977374,2.8,82414,5036413
20170814T145602,2.79,722061,5977374,2.8,10126,4964125
20170814T145603,2.79,722061,5977374,2.8,9126,4963125
20170814T145604,2.79,722061,5977374,2.8,8126,4962125
20170814T145604,2.79,722061,5977374,2.81,275624,4953999
20170814T145604,2.8,1000,5978374,2.81,275624,4953999
20170814T145604,2.8,1000,5978374,2.81,270224,4948599
20170814T145605,2.8,2000,5979374,2.81,270224,4948599
20170814T145607,2.8,2000,5979374,2.81,270209,4948584
20170814T145609,2.8,1000,5978374,2.81,270209,4948584
20170814T145609,2.79,722061,5977374,2.81,270209,4948584
20170814T145609,2.79,722061,5977374,2.81,270259,4948634
20170814T145609,2.79,722061,5977374,2.81,281259,4959634
20170814T145609,2.79,722061,5977374,2.81,293653,4972028
20170814T145609,2.79,722061,5977374,2.8,12653,4984681
20170814T145610,2.79,722061,5977374,2.81,293653,4972028
20170814T145611,2.8,1000,5978374,2.81,293653,4972028
20170814T145611,2.8,1000,5978374,2.81,293603,4971978
20170814T145611,2.8,1000,5978374,2.81,281209,4959584
20170814T145613,2.8,1000,5978374,2.81,281194,4959569
20170814T145619,2.8,1000,5998374,2.81,298791,4977166
20170814T145620,2.8,4495,6001869,2.81,298791,4977166
20170814T145621,2.8,3495,6000869,2.81,298791,4977166
20170814T145621,2.79,722061,5997374,2.81,298791,4977166
20170814T145621,2.79,722061,5997374,2.8,37888,5015054
20170814T145621,2.79,722061,5997374,2.8,55485,5015104
20170814T145621,2.79,712361,5987674,2.8,55485,5015104
20170814T145623,2.79,712361,5987674,2.8,54485,5023111
20170814T145623,2.79,712361,5987674,2.8,53485,5022111
20170814T145625,2.79,712361,5987674,2.8,17597,4986223
20170814T145625,2.79,712361,5987674,2.8,8985,4977611
20170814T145625,2.79,712361,5987674,2.8,46873,5015499
20170814T145625,2.79,722061,5997374,2.8,46873,5015499
20170814T145625,2.79,722061,5997374,2.8,58322,5017941
20170814T145636,2.79,722061,5997374,2.8,49337,5076956
20170814T145636,2.79,722061,5997374,2.8,18322,5045941
20170814T145636,2.79,722061,5997374,2.8,11449,5039068
20170814T145636,2.79,722061,5997374,2.81,349244,5027619
20170814T145636,2.79,722061,5997374,2.8,37888,5065507
20170814T145639,2.79,722061,5997374,2.8,36888,5064507
20170814T145643,2.79,722061,5997374,2.81,349244,5027619
20170814T145643,2.79,722061,5997374,2.8,37888,5065507
20170814T145643,2.79,722061,5997374,2.81,400197,5078572
20170814T145644,2.8,20000,6017374,2.81,400197,5078572
20170814T145644,2.8,20000,6017374,2.81,400147,5078522
20170814T145644,2.8,20000,6017374,2.81,387082,5065457
20170814T145644,2.8,21000,6018374,2.81,387082,5065457
